customer_id,customer_name,customer_type,country_of_residence,occupation_or_industry,branch_id,onboarding_channel,risk_rating,pep_flag,annual_income_or_turnover_gbp,relationship_start_date
C02787,Daniel Carter,Individual,United Kingdom,Director,BR05,Online,Low,N,37600,2024-11-13
C02788,Meridian Retail Ltd,Business,UAE,Retail,BR05,Online,High,N,314000,2024-07-29
C02789,Daniel Mensah,Individual,United Kingdom,Senior Public Official,BR01,Branch,High,Y,34600,2024-10-17
C02790,James Walsh,Individual,Ireland,Retired,BR10,Relationship Manager,Low,N,19600,2025-07-18
C02791,Hannah Okafor,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,17400,2025-03-12
C02792,Harbour Tech Ltd,Business,United Kingdom,Professional Services,BR09,Introducer,Medium,N,1801000,2025-10-25
C02793,Luca Patel,Individual,UAE,Employee,BR04,Branch,Medium,N,32500,2025-02-20
C02794,Luca Murray,Individual,France,Director,BR02,Relationship Manager,Low,N,44500,2024-02-02
C02795,Meridian Retail LLP,Business,United Kingdom,Professional Services,BR01,Online,Medium,N,389000,2025-06-03
C02796,Ethan Wright,Individual,India,Retired,BR06,Online,Low,N,34500,2024-02-23
C02797,Thistle Holdings Ltd,Business,United Kingdom,Real Estate,BR07,Branch,Medium,N,370000,2024-09-06
C02798,Aisha Fraser,Individual,United Kingdom,Employee,BR06,Branch,Low,N,33300,2025-11-13
C02799,Hannah Rossi,Individual,India,Self-employed,BR03,Online,Low,N,49100,2025-12-24
C02800,Amir Wright,Individual,Germany,Employee,BR01,Online,Low,N,94000,2024-04-18
C02801,Zara Murray,Individual,United Kingdom,Employee,BR07,Introducer,Low,N,70900,2025-12-21
C02802,Harbour Retail Ltd,Business,Russia,Crypto Assets,BR08,Branch,High,N,283000,2025-12-16
C02803,Ravi Brooks,Individual,Ireland,Employee,BR03,Relationship Manager,Low,N,72600,2025-10-04
C02804,Crest Foods Ltd,Business,United Kingdom,Crypto Assets,BR08,Online,Medium,N,1406000,2025-08-28
C02805,Chen Evans,Individual,United Kingdom,Property Investor,BR05,Branch,Low,N,27600,2024-02-24
C02806,Tom Patel,Individual,United Kingdom,Employee,BR04,Branch,Low,N,44800,2024-03-29
C02807,Thistle Consulting LLP,Business,United Kingdom,Real Estate,BR05,Relationship Manager,High,N,661000,2025-03-24
C02808,Maria Evans,Individual,Ireland,Employee,BR01,Relationship Manager,Low,N,41300,2024-03-15
C02809,Larkspur Tech Ltd,Business,United Kingdom,Money Services,BR01,Branch,High,N,231000,2024-07-02
C02810,Aisha Rossi,Individual,India,Property Investor,BR07,Online,Low,N,23900,2025-12-15
C02811,Redwood Motors Ltd,Business,United Kingdom,Technology,BR10,Online,Low,N,876000,2025-10-27
C02812,Maria Okafor,Individual,France,Director,BR04,Online,Low,N,12600,2024-07-05
C02813,Zara Fraser,Individual,Nigeria,Employee,BR01,Online,Medium,N,56800,2025-01-28
C02814,Luca Reid,Individual,India,Employee,BR01,Relationship Manager,Low,N,50000,2025-01-28
C02815,Mei Shah,Individual,India,Employee,BR04,Branch,Low,N,59000,2024-07-11
C02816,Olivia Reid,Individual,Pakistan,Senior Public Official,BR06,Branch,High,Y,26200,2024-06-21
C02817,Daniel Evans,Individual,United Kingdom,Employee,BR01,Branch,Medium,Y,80900,2024-11-15
C02818,Redwood Consulting Ltd,Business,France,Professional Services,BR01,Introducer,Medium,N,1878000,2025-03-15
C02819,Ethan Walsh,Individual,Hong Kong,Employee,BR07,Online,Low,N,19700,2025-08-10
C02820,Thistle Property PLC,Business,United Kingdom,Professional Services,BR01,Branch,Medium,N,580000,2025-09-06
C02821,Silverline Property PLC,Business,United Kingdom,Professional Services,BR03,Relationship Manager,Medium,N,316000,2024-01-15
C02822,Nadia Shah,Individual,Panama,Employee,BR07,Online,Medium,N,15400,2025-04-25
C02823,Grace Wright,Individual,United Kingdom,Retired,BR01,Online,Low,N,118200,2025-03-26
C02824,Jack Nowak,Individual,United Kingdom,Student,BR04,Branch,Low,N,75300,2024-02-04
C02825,Grace Murray,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,120100,2025-09-02
C02826,Tom Doyle,Individual,United Kingdom,Retired,BR03,Online,Low,N,112700,2025-03-11
C02827,Sofia Reid,Individual,United Kingdom,Employee,BR09,Branch,Low,N,32500,2025-06-09
C02828,Maria Khan,Individual,United Kingdom,Student,BR06,Branch,Low,N,23800,2025-04-28
C02829,Daniel Singh,Individual,United States,Employee,BR01,Branch,Low,N,8000,2024-09-01
C02830,Jack Nowak,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,31500,2024-05-26
C02831,Luca Mensah,Individual,United Kingdom,Employee,BR02,Branch,Low,N,115800,2024-10-03
C02832,Maria Brooks,Individual,Pakistan,Employee,BR09,Online,Medium,N,24400,2025-07-11
C02833,Daniel Nowak,Individual,Nigeria,Self-employed,BR07,Online,Medium,N,35400,2025-04-10
C02834,Brightwater Capital LLP,Business,United Kingdom,Import/Export,BR05,Introducer,High,N,449000,2025-04-03
C02835,Tom Nowak,Individual,United Kingdom,Student,BR01,Online,Low,N,50300,2024-04-05
C02836,Jack Reid,Individual,Ireland,Employee,BR09,Online,Low,N,86800,2024-01-07
C02837,Jack Murray,Individual,UAE,Employee,BR08,Online,Medium,N,15900,2025-05-03
C02838,Ethan Singh,Individual,United Kingdom,Student,BR02,Online,Low,N,17900,2025-11-25
C02839,Chen Hughes,Individual,United Kingdom,Employee,BR03,Relationship Manager,Low,N,97900,2024-09-19
C02840,Aisha Brooks,Individual,India,Employee,BR03,Introducer,Low,N,62300,2024-11-21
C02841,Bluefield Tech LLP,Business,Germany,Construction,BR05,Online,High,Y,1332000,2025-12-01
C02842,Hannah Rossi,Individual,United Kingdom,Employee,BR03,Online,Low,N,111800,2024-06-18
C02843,Northgate Consulting Ltd,Business,Pakistan,Construction,BR02,Online,High,N,130000,2025-01-16
C02844,Daniel Fraser,Individual,Nigeria,Employee,BR06,Relationship Manager,Medium,N,70200,2024-03-04
C02845,Omar Rossi,Individual,Germany,Self-employed,BR06,Online,Low,N,38500,2024-07-11
C02846,Ethan Hughes,Individual,Germany,Self-employed,BR04,Online,Low,N,57800,2024-09-30
C02847,Aisha Rossi,Individual,Germany,Retired,BR04,Online,Low,N,9600,2025-05-16
C02848,Meridian Retail Ltd,Business,United Kingdom,Money Services,BR01,Branch,High,N,556000,2024-08-12
C02849,Summit Construction LLP,Business,United Kingdom,Construction,BR04,Online,Medium,N,565000,2024-12-02
C02850,Silverline Tech Ltd,Business,France,Crypto Assets,BR08,Branch,High,N,2053000,2024-08-05
C02851,Hannah Murray,Individual,United Kingdom,Student,BR05,Online,Low,N,85200,2024-04-13
C02852,Brightwater Property PLC,Business,United Kingdom,Real Estate,BR09,Branch,Medium,N,4564000,2025-08-02
C02853,Ethan Okafor,Individual,United Kingdom,Employee,BR06,Branch,Low,N,22600,2025-05-06
C02854,Harbour Retail LLP,Business,France,Money Services,BR07,Branch,High,N,1067000,2025-04-17
C02855,Sofia Nowak,Individual,Ireland,Self-employed,BR04,Online,Low,N,22100,2025-03-02
C02856,Amir Shah,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,41500,2024-04-07
C02857,Mei Murray,Individual,United Kingdom,Retired,BR09,Online,Low,N,59500,2025-01-11
C02858,Chen Singh,Individual,United Kingdom,Director,BR06,Online,Low,N,24300,2025-06-01
C02859,Amir Ali,Individual,Hong Kong,Director,BR09,Relationship Manager,Low,N,64400,2024-12-27
C02860,Brightwater Capital Ltd,Business,Pakistan,Money Services,BR05,Relationship Manager,High,N,150000,2025-06-12
C02861,Harbour Logistics Ltd,Business,United Kingdom,Charity,BR04,Online,Medium,N,254000,2024-08-28
C02862,Brightwater Trading PLC,Business,United Kingdom,Technology,BR01,Online,Medium,N,704000,2025-01-10
C02863,Maria Doyle,Individual,India,Employee,BR03,Relationship Manager,Low,N,24300,2024-10-05
C02864,Maria Okafor,Individual,United Kingdom,Self-employed,BR05,Online,Low,N,23600,2025-12-28
C02865,James Brooks,Individual,Russia,Employee,BR09,Branch,Medium,N,75000,2024-05-10
C02866,Luca Mensah,Individual,United Kingdom,Employee,BR08,Online,Low,N,42800,2024-07-26
C02867,Hannah Okafor,Individual,United Kingdom,Employee,BR04,Branch,Low,N,16800,2025-05-12
C02868,Daniel Hughes,Individual,United Kingdom,Employee,BR04,Relationship Manager,Low,N,67100,2024-02-12
C02869,Amir Carter,Individual,United Kingdom,Employee,BR01,Online,Low,N,31400,2025-01-09
C02870,Olivia Ali,Individual,United Kingdom,Employee,BR03,Introducer,Low,N,17300,2024-01-22
C02871,Priya Okafor,Individual,Nigeria,Employee,BR10,Branch,Medium,N,8900,2025-01-20
C02872,Amir Fraser,Individual,United Kingdom,Self-employed,BR07,Online,Low,N,69000,2024-08-22
C02873,Ethan Walsh,Individual,United Kingdom,Senior Public Official,BR04,Online,Medium,Y,24000,2024-05-18
C02874,Bluefield Holdings LLP,Business,Germany,Charity,BR08,Relationship Manager,Medium,N,2439000,2024-12-29
C02875,Ethan Nowak,Individual,UAE,Employee,BR01,Relationship Manager,Medium,N,58900,2024-08-30
C02876,Crest Property Ltd,Business,United Kingdom,Professional Services,BR10,Branch,Medium,N,718000,2024-02-27
C02877,Aisha Doyle,Individual,United Kingdom,Retired,BR06,Introducer,Low,N,25000,2025-01-24
C02878,Silverline Property LLP,Business,United Kingdom,Retail,BR01,Introducer,Medium,N,299000,2025-02-17
C02879,Thistle Motors LLP,Business,United Kingdom,Charity,BR06,Introducer,Medium,N,345000,2025-04-28
C02880,Pinnacle Logistics Ltd,Business,India,Import/Export,BR01,Online,High,N,283000,2025-10-20
C02881,Tom Khan,Individual,United Kingdom,Employee,BR05,Relationship Manager,Low,N,82000,2025-05-28
C02882,Chen Nowak,Individual,United Kingdom,Employee,BR02,Branch,Low,N,48500,2025-08-05
C02883,Hannah Wright,Individual,India,Employee,BR02,Branch,Low,N,30800,2025-04-18
C02884,Nadia Nowak,Individual,United Kingdom,Employee,BR05,Branch,Low,N,38800,2025-05-06
C02885,Daniel Wright,Individual,United Kingdom,Employee,BR03,Online,Low,N,52300,2025-08-02
C02886,Luca Lopez,Individual,United Kingdom,Retired,BR01,Introducer,Low,N,18900,2025-04-28
C02887,Nadia Singh,Individual,Cyprus,Self-employed,BR08,Online,Medium,N,25300,2025-01-02
C02888,Grace Rossi,Individual,France,Employee,BR02,Online,Low,N,17000,2025-06-17
C02889,Olivia Shah,Individual,United Kingdom,Employee,BR05,Relationship Manager,Low,N,46200,2025-12-06
C02890,James Rossi,Individual,France,Employee,BR05,Online,Low,N,42200,2024-12-27
C02891,Bluefield Holdings Ltd,Business,United Kingdom,Professional Services,BR01,Online,Low,N,2710000,2024-06-14
C02892,Bluefield Property Ltd,Business,United Kingdom,Precious Metals,BR10,Online,Medium,N,244000,2024-10-20
C02893,Amir Shah,Individual,United Kingdom,Self-employed,BR04,Online,Low,N,21400,2024-01-11
C02894,Tom Brooks,Individual,United Kingdom,Retired,BR02,Online,Low,N,26500,2024-08-12
C02895,Tom Khan,Individual,United Kingdom,Employee,BR03,Relationship Manager,Low,N,64100,2025-10-10
C02896,Amir Brooks,Individual,Cyprus,Employee,BR05,Online,Medium,N,70100,2024-03-13
C02897,Jack Ali,Individual,United Kingdom,Retired,BR01,Online,Low,N,24900,2025-10-11
C02898,Zara Wright,Individual,Nigeria,Self-employed,BR02,Online,Medium,N,46100,2025-02-14
C02899,Oakline Logistics LLP,Business,Germany,Import/Export,BR04,Relationship Manager,Medium,N,1221000,2024-08-20
C02900,Hannah Khan,Individual,United Kingdom,Employee,BR06,Online,Low,N,35700,2024-12-11
C02901,Pinnacle Retail Ltd,Business,United Kingdom,Technology,BR02,Relationship Manager,Medium,N,201000,2025-10-04
C02902,Zara Fraser,Individual,United Kingdom,Employee,BR03,Online,Low,N,56200,2024-03-27
C02903,Maria Lopez,Individual,United Kingdom,Employee,BR02,Branch,Low,N,48600,2025-02-17
C02904,Pinnacle Imports Ltd,Business,United Kingdom,Import/Export,BR02,Online,High,N,642000,2024-07-15
C02905,Omar Mensah,Individual,Russia,Employee,BR06,Branch,High,Y,21000,2025-01-30
C02906,Larkspur Holdings Ltd,Business,Pakistan,Technology,BR03,Branch,Medium,N,808000,2025-07-29
C02907,Priya Hughes,Individual,United Kingdom,Employee,BR02,Branch,Low,N,55900,2025-11-04
C02908,Nadia Ali,Individual,United Kingdom,Employee,BR02,Online,Low,N,60700,2024-07-05
C02909,Maria Carter,Individual,United Kingdom,Employee,BR05,Online,Low,N,26100,2025-04-30
C02910,Meridian Foods PLC,Business,Russia,Technology,BR05,Online,Medium,N,585000,2024-11-07
C02911,Amir Rossi,Individual,United Kingdom,Student,BR03,Online,Low,N,18200,2025-01-02
C02912,Northgate Consulting Ltd,Business,United Kingdom,Construction,BR05,Online,Medium,N,660000,2024-04-27
C02913,Silverline Property Ltd,Business,Ireland,Retail,BR06,Relationship Manager,Medium,N,2580000,2025-09-18
C02914,Sofia Lopez,Individual,United Kingdom,Employee,BR01,Introducer,Low,N,18800,2024-05-04
C02915,Mei Fraser,Individual,United Kingdom,Employee,BR03,Relationship Manager,Low,N,33700,2024-01-30
C02916,Ironbridge Property Ltd,Business,Germany,Import/Export,BR02,Branch,High,N,124000,2025-07-06
C02917,Meridian Construction LLP,Business,United Kingdom,Professional Services,BR08,Relationship Manager,Low,N,476000,2024-10-23
C02918,Olivia Fraser,Individual,United Kingdom,Employee,BR02,Relationship Manager,Low,N,31700,2024-02-18
C02919,Jack Hughes,Individual,United Kingdom,Employee,BR02,Branch,Low,N,14100,2025-05-12
C02920,Priya Fraser,Individual,United Kingdom,Self-employed,BR04,Online,Low,N,136600,2024-07-27
C02921,Daniel Fraser,Individual,Russia,Self-employed,BR04,Online,Medium,N,45600,2025-12-14
C02922,Meridian Consulting Ltd,Business,United Kingdom,Money Services,BR08,Online,High,N,1015000,2025-12-17
C02923,Zara Singh,Individual,India,Self-employed,BR03,Online,Low,N,46100,2025-02-06
C02924,Hannah Murray,Individual,United Kingdom,Property Investor,BR02,Branch,Low,N,57700,2024-12-13
C02925,Chen Reid,Individual,France,Employee,BR05,Branch,Low,N,72200,2024-11-21
C02926,Ravi Wright,Individual,Hong Kong,Retired,BR07,Online,Low,N,15700,2025-03-19
C02927,Mei Doyle,Individual,United Kingdom,Self-employed,BR10,Online,Low,N,88100,2025-10-26
C02928,Larkspur Construction LLP,Business,Panama,Retail,BR05,Online,High,N,3730000,2025-04-13
C02929,Olivia Wright,Individual,Ireland,Retired,BR04,Branch,Low,N,38600,2024-03-13
C02930,Grace Walsh,Individual,India,Self-employed,BR01,Online,Low,N,37400,2024-05-23
C02931,Meridian Motors LLP,Business,United Kingdom,Money Services,BR10,Introducer,High,N,1857000,2025-04-05
C02932,Amir Carter,Individual,Ireland,Employee,BR06,Branch,Low,N,19000,2024-09-26
C02933,James Shah,Individual,United Kingdom,Employee,BR01,Online,Low,N,54800,2024-12-16
C02934,Grace Rossi,Individual,Hong Kong,Senior Public Official,BR04,Online,High,Y,82500,2024-10-19
C02935,Redwood Property Ltd,Business,United States,Professional Services,BR05,Branch,Low,N,562000,2025-03-11
C02936,Redwood Foods PLC,Business,United Kingdom,Retail,BR02,Relationship Manager,Low,N,432000,2024-06-17
C02937,Grace Patel,Individual,Cyprus,Employee,BR07,Introducer,Medium,N,127500,2024-02-23
C02938,Maria Walsh,Individual,Pakistan,Employee,BR06,Online,Medium,N,73400,2024-06-20
C02939,Hannah Doyle,Individual,United Kingdom,Retired,BR02,Online,Low,N,31700,2025-05-03
C02940,Ravi Carter,Individual,United Kingdom,Self-employed,BR10,Branch,Low,N,148600,2025-03-20
C02941,Mei Fraser,Individual,United Kingdom,Director,BR10,Online,Low,N,20800,2025-08-14
C02942,Pinnacle Retail Ltd,Business,United Kingdom,Hospitality,BR02,Branch,Medium,N,203000,2024-03-20
C02943,Northgate Imports LLP,Business,United Kingdom,Construction,BR04,Online,Medium,N,372000,2024-04-13
C02944,James Rossi,Individual,Russia,Employee,BR09,Branch,Medium,N,25500,2024-04-04
C02945,Thistle Foods Ltd,Business,United Kingdom,Professional Services,BR03,Online,Low,N,895000,2025-02-15
C02946,Brightwater Imports Ltd,Business,France,Import/Export,BR10,Relationship Manager,Medium,N,1991000,2025-02-23
C02947,Omar Brooks,Individual,Ireland,Employee,BR02,Branch,Low,N,39300,2024-04-26
C02948,Priya Khan,Individual,Ireland,Employee,BR07,Relationship Manager,Low,N,39900,2024-11-24
C02949,Larkspur Logistics Ltd,Business,United Kingdom,Technology,BR05,Relationship Manager,Medium,N,217000,2024-02-07
C02950,Nadia Singh,Individual,United Kingdom,Self-employed,BR03,Branch,Low,N,10000,2025-03-23
C02951,Crest Property Ltd,Business,Ireland,Retail,BR06,Relationship Manager,Low,N,531000,2025-02-20
C02952,Aisha Hughes,Individual,United Kingdom,Student,BR01,Online,Low,N,31900,2024-01-20
C02953,Zara Lopez,Individual,United Kingdom,Employee,BR02,Online,Low,N,24200,2024-03-05
C02954,Pinnacle Trading Ltd,Business,India,Technology,BR02,Online,Low,N,1004000,2025-05-30
C02955,Sofia Brooks,Individual,United Kingdom,Self-employed,BR01,Branch,Low,N,93200,2025-10-19
C02956,Luca Reid,Individual,United Kingdom,Employee,BR01,Branch,Low,N,38400,2025-09-13
C02957,Jack Doyle,Individual,United Kingdom,Employee,BR03,Online,Low,N,18200,2025-02-18
C02958,Priya Carter,Individual,United Kingdom,Employee,BR02,Online,Low,N,24900,2025-01-18
C02959,Hannah Shah,Individual,Nigeria,Student,BR01,Relationship Manager,Medium,N,112000,2025-08-13
C02960,Sofia Carter,Individual,United Kingdom,Employee,BR01,Online,Low,N,100700,2025-09-06
C02961,Nadia Brooks,Individual,Cyprus,Student,BR08,Branch,Medium,N,57400,2025-10-24
C02962,Hannah Brooks,Individual,Pakistan,Employee,BR01,Branch,Medium,N,15700,2024-10-19
C02963,Grace Doyle,Individual,United Kingdom,Employee,BR07,Introducer,Low,N,48200,2024-12-13
C02964,Northgate Logistics PLC,Business,United Kingdom,Retail,BR01,Branch,Low,N,619000,2024-02-27
C02965,Priya Hughes,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,40800,2024-05-08
C02966,Grace Hughes,Individual,United States,Employee,BR04,Branch,Low,N,28500,2024-10-02
C02967,Amir Carter,Individual,Ireland,Self-employed,BR03,Branch,Low,N,32300,2025-08-14
C02968,Maria Wright,Individual,United Kingdom,Director,BR04,Branch,Low,N,27300,2024-11-22
C02969,Meridian Retail PLC,Business,United Kingdom,Professional Services,BR06,Online,Medium,N,2250000,2025-03-05
C02970,Grace Hughes,Individual,United Kingdom,Self-employed,BR02,Online,Low,N,91100,2025-09-24
C02971,Daniel Khan,Individual,United Kingdom,Employee,BR02,Relationship Manager,Low,N,68100,2024-12-13
C02972,Northgate Capital Ltd,Business,United Kingdom,Import/Export,BR08,Online,High,N,5011000,2024-09-01
C02973,Redwood Foods Ltd,Business,United Kingdom,Retail,BR01,Branch,Low,N,159000,2025-06-17
C02974,Pinnacle Holdings Ltd,Business,Nigeria,Money Services,BR07,Online,High,N,203000,2024-08-18
C02975,Oakline Logistics Ltd,Business,United Kingdom,Professional Services,BR05,Online,Low,N,1305000,2024-10-10
C02976,Harbour Consulting Ltd,Business,United Kingdom,Professional Services,BR02,Online,Low,N,939000,2025-10-11
C02977,James Carter,Individual,Ireland,Self-employed,BR02,Relationship Manager,Low,N,66200,2024-11-15
C02978,Luca Hughes,Individual,Hong Kong,Employee,BR03,Introducer,Low,N,41100,2024-07-02
C02979,Olivia Rossi,Individual,United Kingdom,Employee,BR05,Online,Low,N,30900,2025-09-02
C02980,Sofia Singh,Individual,United States,Employee,BR10,Online,Low,N,92000,2025-04-14
C02981,Mei Khan,Individual,United Kingdom,Property Investor,BR02,Online,Low,N,59400,2025-07-15
C02982,Ravi Doyle,Individual,UAE,Employee,BR10,Online,Medium,N,24400,2024-08-26
C02983,Olivia Ali,Individual,United Kingdom,Employee,BR02,Online,Low,N,52700,2025-07-25
C02984,Redwood Motors Ltd,Business,France,Technology,BR01,Branch,Low,N,1821000,2025-11-26
C02985,Redwood Logistics Ltd,Business,United Kingdom,Precious Metals,BR04,Branch,High,N,1059000,2024-04-29
C02986,Zara Carter,Individual,Panama,Employee,BR10,Introducer,Medium,N,23100,2024-05-18
C02987,Luca Shah,Individual,Hong Kong,Self-employed,BR04,Relationship Manager,Low,N,49900,2025-02-16
C02988,Ravi Rossi,Individual,United Kingdom,Employee,BR07,Branch,Low,N,12600,2025-06-13
C02989,Hannah Okafor,Individual,United Kingdom,Employee,BR04,Introducer,Low,N,13900,2024-01-01
